dispute_id,reason_code,reason_code_label,card_network,dispute_amount,currency,transaction_date,days_to_dispute,product_category,shipping_method,delivery_confirmed,has_delivery_proof,ip_geolocation_match,avs_cvv_match,customer_account_age_days,customer_prior_disputes,customer_prior_orders,has_customer_correspondence,has_3ds_authentication,evidence_needed,outcome
DSP-000886,4853,Cardholder Dispute - Defective,Mastercard,2966.52,INR,2026-08-29,4,health,standard,True,True,True,both_match,37,0,6,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000313,10.5,Fraud - Counterfeit,Visa,3045.45,INR,2026-08-29,32,electronics,standard,False,False,True,cvv_only,66,1,2,False,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-002697,13.1,Merchandise Not Received,Visa,79.83,INR,2026-08-29,25,toys,express,True,False,True,both_match,411,0,10,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004442,13.3,Not as Described,Visa,462.31,INR,2026-08-29,37,sports,express,True,True,True,both_match,428,0,7,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-004092,4837,No Cardholder Authorization,Mastercard,1997.05,INR,2026-08-29,16,grocery,pickup,True,True,False,neither,28,1,1,True,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-004837,10.4,Fraud - Card Absent,Visa,3472.91,INR,2026-08-29,16,fashion,express,False,False,False,both_match,398,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004744,13.1,Merchandise Not Received,Visa,251.46,INR,2026-08-29,18,toys,standard,True,True,True,avs_only,112,0,2,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000543,10.4,Fraud - Card Absent,Visa,855.54,INR,2026-08-29,44,health,standard,True,True,True,neither,107,0,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002141,4863,Cardholder Does Not Recognize,Mastercard,3130.17,INR,2026-08-29,3,grocery,pickup,False,False,True,avs_only,62,0,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-003644,13.6,Credit Not Processed,Visa,712.94,INR,2026-08-29,5,electronics,express,True,True,True,both_match,90,0,5,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001001,4863,Cardholder Does Not Recognize,Mastercard,2633.02,INR,2026-08-29,2,beauty,pickup,False,False,True,cvv_only,37,0,2,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-003620,4853,Cardholder Dispute - Defective,Mastercard,3504.34,INR,2026-08-29,5,fashion,standard,True,True,True,both_match,102,0,4,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001027,4863,Cardholder Does Not Recognize,Mastercard,1047.39,INR,2026-08-29,27,fashion,express,False,False,True,neither,94,0,2,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-001742,13.1,Merchandise Not Received,Visa,3374.91,INR,2026-08-29,11,beauty,standard,True,True,True,both_match,112,0,6,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002072,10.4,Fraud - Card Absent,Visa,243.99,INR,2026-08-29,11,electronics,pickup,True,True,True,neither,49,2,5,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003897,4837,No Cardholder Authorization,Mastercard,13344.19,INR,2026-08-29,80,sports,standard,False,False,False,neither,12,2,4,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002294,13.1,Merchandise Not Received,Visa,5751.15,INR,2026-08-29,35,fashion,standard,True,True,True,both_match,18,0,8,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000736,13.1,Merchandise Not Received,Visa,1102.6,INR,2026-08-29,15,home,standard,True,True,True,both_match,453,0,3,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003090,13.3,Not as Described,Visa,1167.73,INR,2026-08-29,5,beauty,same_day,True,True,True,both_match,977,1,13,False,False,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-000612,4853,Cardholder Dispute - Defective,Mastercard,491.45,INR,2026-08-29,17,home,standard,True,True,True,avs_only,211,0,8,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002227,4837,No Cardholder Authorization,Mastercard,1047.92,INR,2026-08-29,42,fashion,pickup,False,False,False,cvv_only,63,1,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002981,13.3,Not as Described,Visa,727.38,INR,2026-08-29,1,sports,same_day,True,True,False,both_match,25,0,6,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002056,10.4,Fraud - Card Absent,Visa,4534.49,INR,2026-08-29,2,books,express,False,False,False,neither,218,1,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000893,13.6,Credit Not Processed,Visa,367.34,INR,2026-08-29,3,sports,standard,True,True,True,both_match,123,0,5,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001258,4853,Cardholder Dispute - Defective,Mastercard,997.11,INR,2026-08-29,16,beauty,same_day,True,False,True,cvv_only,0,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-001885,4863,Cardholder Does Not Recognize,Mastercard,9135.75,INR,2026-08-29,10,sports,standard,False,False,False,both_match,72,1,3,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-004109,4863,Cardholder Does Not Recognize,Mastercard,3443.19,INR,2026-08-29,11,fashion,same_day,True,False,True,neither,59,0,4,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-003048,4837,No Cardholder Authorization,Mastercard,469.91,INR,2026-08-29,12,home,same_day,False,False,True,neither,55,2,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001021,10.4,Fraud - Card Absent,Visa,2196.11,INR,2026-08-29,2,fashion,pickup,False,False,True,cvv_only,32,1,1,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003420,10.4,Fraud - Card Absent,Visa,1991.76,INR,2026-08-29,1,sports,same_day,False,False,False,cvv_only,161,0,0,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003614,4860,Credit Not Processed (MC),Mastercard,673.69,INR,2026-08-29,4,home,pickup,False,False,True,both_match,1109,0,3,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002422,4837,No Cardholder Authorization,Mastercard,1403.12,INR,2026-08-29,4,fashion,express,False,False,True,both_match,54,1,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004731,4853,Cardholder Dispute - Defective,Mastercard,545.81,INR,2026-08-29,18,sports,same_day,True,False,True,both_match,142,0,5,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-001040,13.3,Not as Described,Visa,177.7,INR,2026-08-29,6,books,pickup,False,False,True,both_match,384,0,5,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001647,13.1,Merchandise Not Received,Visa,72.87,INR,2026-08-29,15,home,same_day,True,True,True,both_match,283,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-002795,4860,Credit Not Processed (MC),Mastercard,588.82,INR,2026-08-29,26,books,same_day,True,True,True,both_match,99,0,6,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004791,4863,Cardholder Does Not Recognize,Mastercard,936.11,INR,2026-08-29,12,electronics,standard,False,False,False,neither,185,0,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004041,13.6,Credit Not Processed,Visa,983.4,INR,2026-08-29,3,beauty,pickup,True,True,True,avs_only,145,0,2,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002777,10.4,Fraud - Card Absent,Visa,764.95,INR,2026-08-29,11,automotive,express,False,False,False,both_match,39,1,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-003232,4853,Cardholder Dispute - Defective,Mastercard,304.42,INR,2026-08-29,8,electronics,pickup,True,True,True,both_match,554,0,6,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-001171,13.1,Merchandise Not Received,Visa,1206.96,INR,2026-08-29,86,beauty,express,True,False,True,neither,4,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000036,10.4,Fraud - Card Absent,Visa,2216.48,INR,2026-08-29,4,books,standard,False,False,True,neither,151,0,2,True,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-000549,10.4,Fraud - Card Absent,Visa,1480.04,INR,2026-08-29,21,sports,express,False,False,True,both_match,218,1,5,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-001277,13.1,Merchandise Not Received,Visa,3566.31,INR,2026-08-29,0,electronics,express,False,False,True,both_match,195,0,7,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002474,4837,No Cardholder Authorization,Mastercard,10958.97,INR,2026-08-29,17,fashion,pickup,True,False,True,both_match,588,0,0,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004224,13.1,Merchandise Not Received,Visa,2080.42,INR,2026-08-29,50,books,pickup,True,True,False,both_match,286,0,11,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002920,4855,Goods or Services Not Provided,Mastercard,99.28,INR,2026-08-29,6,automotive,express,False,False,True,both_match,12,0,2,True,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_lost
DSP-001168,4837,No Cardholder Authorization,Mastercard,356.86,INR,2026-08-29,29,toys,standard,True,True,True,neither,237,1,3,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002922,4837,No Cardholder Authorization,Mastercard,3049.72,INR,2026-08-29,56,books,pickup,True,True,False,neither,98,0,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001132,10.4,Fraud - Card Absent,Visa,10368.87,INR,2026-08-29,12,health,same_day,False,False,False,neither,94,1,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-000587,4837,No Cardholder Authorization,Mastercard,1392.04,INR,2026-08-29,87,electronics,express,True,True,True,neither,19,0,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-001933,4863,Cardholder Does Not Recognize,Mastercard,1350.34,INR,2026-08-29,28,fashion,pickup,False,False,False,neither,12,0,0,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000869,4863,Cardholder Does Not Recognize,Mastercard,6689.49,INR,2026-08-29,6,electronics,pickup,True,True,False,avs_only,94,0,1,True,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-003119,10.4,Fraud - Card Absent,Visa,2029.79,INR,2026-08-29,35,home,pickup,True,True,False,both_match,8,0,4,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003336,4837,No Cardholder Authorization,Mastercard,4606.43,INR,2026-08-29,35,grocery,express,False,False,False,cvv_only,42,0,4,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001200,13.1,Merchandise Not Received,Visa,2374.91,INR,2026-08-29,5,home,standard,True,True,True,both_match,206,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003361,4837,No Cardholder Authorization,Mastercard,105.63,INR,2026-08-29,1,home,express,False,False,False,both_match,22,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004820,4863,Cardholder Does Not Recognize,Mastercard,2159.76,INR,2026-08-29,9,books,standard,False,False,False,cvv_only,86,0,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004838,4855,Goods or Services Not Provided,Mastercard,2085.2,INR,2026-08-29,15,fashion,standard,True,True,True,cvv_only,47,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002987,4853,Cardholder Dispute - Defective,Mastercard,384.52,INR,2026-08-29,48,beauty,standard,True,True,True,neither,333,0,5,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004246,4855,Goods or Services Not Provided,Mastercard,202.15,INR,2026-08-29,3,home,standard,True,True,True,both_match,234,0,7,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_lost
DSP-002867,4855,Goods or Services Not Provided,Mastercard,212.78,INR,2026-08-29,4,grocery,express,True,True,False,both_match,100,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_lost
DSP-004589,4860,Credit Not Processed (MC),Mastercard,99.77,INR,2026-08-29,12,electronics,standard,True,True,True,both_match,280,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001631,10.5,Fraud - Counterfeit,Visa,22195.79,INR,2026-08-29,17,health,pickup,False,False,False,both_match,25,0,3,True,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-004271,13.3,Not as Described,Visa,1557.61,INR,2026-08-29,21,toys,express,True,True,True,both_match,42,0,3,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-004810,4855,Goods or Services Not Provided,Mastercard,282.43,INR,2026-08-29,37,beauty,same_day,True,False,True,avs_only,133,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-001482,10.4,Fraud - Card Absent,Visa,502.59,INR,2026-08-29,12,automotive,pickup,True,False,True,avs_only,20,1,1,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004664,4855,Goods or Services Not Provided,Mastercard,891.75,INR,2026-08-29,15,electronics,same_day,True,True,True,avs_only,123,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000343,10.4,Fraud - Card Absent,Visa,380.1,INR,2026-08-29,9,beauty,pickup,False,False,False,cvv_only,59,0,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004071,4855,Goods or Services Not Provided,Mastercard,9270.73,INR,2026-08-29,7,toys,express,True,True,True,both_match,19,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002178,4863,Cardholder Does Not Recognize,Mastercard,412.76,INR,2026-08-29,32,grocery,standard,False,False,True,neither,59,0,3,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-000453,13.1,Merchandise Not Received,Visa,3971.16,INR,2026-08-29,23,home,express,True,True,True,avs_only,61,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001772,4860,Credit Not Processed (MC),Mastercard,2799.72,INR,2026-08-29,4,health,express,True,False,False,both_match,646,0,7,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001319,13.1,Merchandise Not Received,Visa,484.88,INR,2026-08-29,28,automotive,express,True,True,True,both_match,77,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003143,4837,No Cardholder Authorization,Mastercard,510.65,INR,2026-08-29,23,fashion,pickup,False,False,False,both_match,165,1,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002109,4853,Cardholder Dispute - Defective,Mastercard,32964.38,INR,2026-08-29,18,sports,pickup,True,True,False,both_match,29,0,5,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001822,4853,Cardholder Dispute - Defective,Mastercard,387.36,INR,2026-08-29,14,books,same_day,True,True,True,both_match,65,0,5,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002700,10.4,Fraud - Card Absent,Visa,972.23,INR,2026-08-29,18,sports,standard,True,True,False,neither,48,1,4,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002133,13.3,Not as Described,Visa,109.66,INR,2026-08-29,33,beauty,standard,True,True,True,both_match,167,0,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003963,13.3,Not as Described,Visa,15857.8,INR,2026-08-29,15,sports,same_day,True,True,True,both_match,277,0,6,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-001928,13.3,Not as Described,Visa,350.97,INR,2026-08-29,1,books,standard,True,True,True,cvv_only,367,0,7,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002923,13.3,Not as Described,Visa,661.38,INR,2026-08-29,17,toys,express,True,True,True,both_match,8,0,5,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001811,4863,Cardholder Does Not Recognize,Mastercard,10939.04,INR,2026-08-29,28,health,pickup,False,False,True,neither,36,1,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000364,13.3,Not as Described,Visa,181.99,INR,2026-08-29,4,books,same_day,True,True,True,avs_only,10,0,5,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-003922,4860,Credit Not Processed (MC),Mastercard,1304.7,INR,2026-08-29,31,books,same_day,True,True,True,both_match,710,0,6,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001718,4837,No Cardholder Authorization,Mastercard,3221.96,INR,2026-08-29,12,electronics,pickup,False,False,False,avs_only,43,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
